Price,Type,Size,Beds,Bath,Location
6600000,Apartment,1208.0,3,3,Khilgaon
6800000,Apartment,1248.0,3,3,Khilgaon
6100000,Apartment,1106.0,3,3,Khilgaon
6600000,Apartment,1215.0,3,3,Khilgaon
2000000,Apartment,350.0,2,1,Bashabo
2000000,Apartment,350.0,2,1,Bashabo
2000000,Apartment,380.0,2,1,Bashabo
2000000,Apartment,394.0,2,1,Bashabo
2000000,Apartment,350.0,2,1,Bashabo
2000000,Apartment,350.0,1,1,Bashabo
2000000,Apartment,350.0,2,1,Bashabo
2000000,Apartment,394.0,2,1,Bashabo
2000000,Apartment,380.0,2,1,Bashabo
2000000,Apartment,394.0,2,1,Bashabo
2000000,Apartment,343.0,2,1,Bashabo
2000000,Apartment,307.0,2,1,Bashabo
2000000,Apartment,394.0,2,1,Bashabo
2000000,Apartment,350.0,2,1,Bashabo
2000000,Apartment,343.0,2,1,Bashabo
2000000,Apartment,307.0,2,1,Bashabo
2000000,Apartment,350.0,2,1,Bashabo
2000000,Apartment,360.0,2,1,Bashabo
2000000,Apartment,380.0,2,1,Bashabo
6000000,Apartment,1200.0,3,3,Mirpur
6700000,Apartment,1250.0,3,3,Bashabo
6600000,Apartment,1250.0,3,3,Bashabo
2900000,Apartment,650.0,2,2,Mirpur
5876000,Apartment,1290.0,3,3,Mohammadpur
5876000,Apartment,1290.0,3,3,Mohammadpur
5436000,Apartment,1190.0,3,3,Mohammadpur
5568000,Apartment,1220.0,3,3,Mohammadpur
5436000,Apartment,1190.0,3,3,Mohammadpur
5500000,Apartment,940.0,2,2,Mirpur
5876000,Apartment,1290.0,3,3,Mohammadpur
5568000,Apartment,1220.0,3,3,Mohammadpur
5568000,Apartment,1220.0,3,3,Mohammadpur
5436000,Apartment,1190.0,3,3,Mohammadpur
5876000,Apartment,1290.0,3,3,Mohammadpur
5700000,Apartment,1324.0,3,3,Mohammadpur
5700000,Apartment,1324.0,3,3,Mohammadpur
5700000,Apartment,1324.0,3,3,Mohammadpur
6100000,Apartment,1355.0,3,3,Mohammadpur
11200000,Apartment,1700.0,3,3,Badda
13200000,Apartment,1518.0,3,4,Uttara
13200000,Apartment,1602.0,3,3,Badda
3000000,Apartment,650.0,2,2,Mirpur
95000000,Duplex,5330.0,5,5,Gulshan
13200000,Apartment,1912.0,3,3,Adabor
6500000,Apartment,1260.0,3,3,Badda
7200000,Apartment,1320.0,3,3,Malibagh
3100000,Apartment,850.0,2,2,Mirpur
8200000,Apartment,1000.0,2,2,Shyamoli
7325000,Apartment,1050.0,3,3,Shyamoli
6480000,Apartment,920.0,2,2,Shyamoli
5000000,Apartment,1150.0,3,2,Badda
4200000,Apartment,950.0,2,2,Mohammadpur
9000000,Apartment,1360.0,3,3,Hazaribag
6300000,Apartment,1050.0,3,2,Lalbagh
8200000,Apartment,1400.0,4,4,Mohammadpur
14900000,Apartment,1715.0,3,3,Dhanmondi
72000000,Apartment,3584.0,4,4,Gulshan
10500000,Apartment,1185.0,2,3,Dhanmondi
7200000,Apartment,1289.0,3,3,Uttara
4000000,Apartment,710.0,2,2,Kalabagan
18000000,Apartment,2100.0,4,4,Bashundhara R-A
9850000,Apartment,1700.0,4,4,Mohammadpur
32500000,Apartment,2314.0,4,3,Dhanmondi
7350000,Apartment,1450.0,3,3,Banasree
8700000,Apartment,1228.0,3,3,Uttara
8359999,Apartment,1310.0,3,3,Mohammadpur
3800000,Apartment,967.0,2,2,Dakshin Khan
39000000,Apartment,2525.0,3,3,Gulshan
14000000,Apartment,1608.0,3,3,Mohammadpur
7158000,Apartment,1420.0,3,3,Turag
6800000,Apartment,1285.0,3,3,Mirpur
6025000,Apartment,1455.0,3,3,Mohammadpur
13200000,Apartment,1900.0,3,3,Adabor
13200000,Apartment,1900.0,3,3,Adabor
11200000,Apartment,1600.0,3,3,Adabor
11200000,Apartment,1600.0,3,3,Adabor
10200000,Apartment,1440.0,3,3,Maghbazar
9800000,Apartment,1440.0,3,3,Maghbazar
12000000,Apartment,1610.0,3,3,Badda
11000000,Apartment,1250.0,3,2,Mirpur
5000000,Apartment,1005.0,2,2,Badda
9600000,Apartment,1650.0,3,4,Aftab Nagar
19900000,Apartment,2210.0,4,4,Aftab Nagar
30000000,Apartment,2600.0,4,5,Mirpur
4000000,Apartment,1000.0,3,2,Mirpur
4800000,Apartment,1050.0,3,2,Mirpur
5400000,Apartment,990.0,2,2,Banasree
5200000,Apartment,1200.0,3,3,Mohammadpur
9300000,Apartment,1475.0,3,3,Adabor
4200000,Apartment,930.0,2,2,Dakshin Khan
3800000,Apartment,967.0,2,2,Dakshin Khan
3800000,Apartment,967.0,2,2,Dakshin Khan
11200000,Apartment,1525.0,3,4,Uttara
15500000,Apartment,1700.0,3,3,Eskaton
16500000,Apartment,1347.0,3,3,Dhanmondi
12500000,Apartment,1795.0,3,3,Uttara
7158000,Apartment,1420.0,3,3,Turag
7030000,Apartment,1515.0,3,3,Turag
5100000,Apartment,1160.0,3,3,Dakshin Khan
7030000,Apartment,1365.0,3,3,Turag
7030000,Apartment,1365.0,3,3,Turag
7158000,Apartment,1420.0,3,3,Turag
30000000,Apartment,3000.0,4,4,Baridhara DOHS
2000000,Apartment,343.0,2,1,Bashabo
2000000,Apartment,307.0,2,1,Bashabo
10200000,Apartment,1438.0,3,3,Adabor
5000000,Apartment,1005.0,2,2,Badda
10200000,Apartment,1500.0,3,3,Dhanmondi
9656000,Apartment,1420.0,3,3,Dhanmondi
9800000,Apartment,1400.0,3,3,Dhanmondi
9800000,Apartment,1400.0,3,3,Dhanmondi
9520000,Apartment,1400.0,3,3,Dhanmondi
8500000,Apartment,1350.0,3,3,Rampura
8500000,Apartment,1350.0,3,3,Rampura
8000000,Apartment,1350.0,3,3,Rampura
9300000,Apartment,1500.0,3,3,Aftab Nagar
9300000,Apartment,1500.0,3,3,Aftab Nagar
6700000,Apartment,1420.0,3,3,Mohammadpur
6000000,Apartment,900.0,3,2,Mohammadpur
4200000,Apartment,900.0,2,2,Dakshin Khan
4200000,Apartment,930.0,2,2,Dakshin Khan
4400000,Apartment,850.0,2,2,Khilgaon
7600000,Apartment,1281.0,3,3,Turag
7158000,Apartment,1420.0,3,3,Turag
7000000,Apartment,1515.0,3,3,Turag
7030000,Apartment,1515.0,3,3,Turag
7030000,Apartment,1365.0,3,3,Turag
7158000,Apartment,1420.0,3,3,Turag
6800000,Apartment,1285.0,3,2,Mirpur
50400000,Apartment,2972.0,4,4,Gulshan
9500000,Apartment,1350.0,3,3,Bashundhara R-A
12500000,Apartment,1700.0,3,3,Bashundhara R-A
6200000,Apartment,1380.0,3,3,Dakshin Khan
8200000,Apartment,1773.0,3,3,Uttara
6800000,Apartment,1208.0,3,2,Mirpur
10500000,Apartment,1300.0,3,3,Uttara
4300000,Apartment,785.0,3,2,Joar Sahara
2000000,Apartment,380.0,2,1,Bashabo
2000000,Apartment,343.0,2,1,Bashabo
2000000,Apartment,307.0,2,1,Bashabo
9300000,Apartment,1500.0,3,3,Aftab Nagar
90000000,Apartment,5278.0,4,5,Gulshan
20000000,Building,8820.0,24,10,Lalbagh
6700000,Apartment,1420.0,3,3,Mohammadpur
6700000,Apartment,1420.0,3,3,Mohammadpur
10500000,Apartment,1185.0,2,3,Dhanmondi
8359999,Apartment,1310.0,3,3,Mohammadpur
8700000,Apartment,1300.0,3,3,Mohammadpur
13000000,Apartment,1809.0,3,3,Bashundhara R-A
13000000,Apartment,1809.0,3,3,Bashundhara R-A
8300000,Apartment,1270.0,3,3,Badda
8400000,Apartment,1300.0,3,3,Badda
8200000,Apartment,1773.0,3,3,Uttara
4500000,Apartment,920.0,2,2,Khilgaon
7500000,Apartment,1040.0,2,2,Kathalbagan
7000000,Apartment,1120.0,3,2,Mirpur
5000000,Apartment,920.0,3,2,Mirpur
4800000,Apartment,1000.0,2,2,Jatra Bari
5300000,Apartment,1050.0,3,2,Badda
25000000,Apartment,2100.0,4,4,Banani
10000000,Apartment,1250.0,3,3,Bashundhara R-A
9200000,Apartment,1250.0,3,3,Bashundhara R-A
18000000,Apartment,1940.0,3,3,Uttara
12000000,Apartment,1375.0,3,3,Mohammadpur
32000000,Apartment,2169.0,3,3,Gulshan
9300000,Apartment,1260.0,3,3,Malibagh
5000000,Apartment,1075.0,3,2,Dakshin Khan
6200000,Apartment,910.0,3,3,Tejgaon
5500000,Apartment,1175.0,3,2,Ibrahimpur
6200000,Apartment,910.0,3,3,Tejgaon
14000000,Apartment,1650.0,3,3,Uttara
12500000,Apartment,1550.0,3,3,Bashundhara R-A
11200000,Apartment,1600.0,3,3,Adabor
6000000,Apartment,1210.0,3,3,Badda
32500000,Building,12600.0,48,10,Badda
6500000,Apartment,1070.0,3,3,Mirpur
4500000,Apartment,752.0,2,2,Uttara
7200000,Apartment,1207.0,3,3,Badda
4500000,Apartment,800.0,2,2,Badda
4500000,Apartment,800.0,3,2,Badda
12800000,Apartment,1382.0,3,3,Sutrapur
9300000,Apartment,1600.0,3,3,Adabor
9300000,Apartment,1600.0,3,3,Adabor
9300000,Apartment,1600.0,3,3,Adabor
7500000,Apartment,1350.0,4,3,Sutrapur
3500000,Apartment,820.0,2,2,Mohammadpur
3800000,Apartment,932.0,2,3,Dakshin Khan
5500000,Apartment,1050.0,3,2,Khilgaon
8500000,Apartment,1200.0,3,3,North Shahjahanpur
4500000,Apartment,766.0,3,2,Uttara
11500000,Apartment,1320.0,3,3,Uttara
6800000,Apartment,1475.0,3,3,Dakshin Khan
18000000,Apartment,1745.0,4,3,Mohammadpur
15700000,Apartment,2000.0,3,3,Mohammadpur
6400000,Apartment,1050.0,3,2,Uttara
6000000,Apartment,1050.0,3,2,Uttara
6000000,Apartment,1050.0,3,2,Uttara
5000000,Apartment,830.0,2,2,Dhanmondi
6700000,Apartment,1150.0,3,3,Banasree
6600000,Apartment,827.0,2,2,Uttara
9000000,Apartment,1460.0,3,3,Mirpur
35000000,Apartment,3860.0,5,6,Uttara
8000000,Apartment,1510.0,3,3,Malibagh
13200000,Apartment,1912.0,3,3,Adabor
8500000,Apartment,1110.0,3,2,Sutrapur
5800000,Apartment,1030.0,3,3,Adabor
6500000,Apartment,1395.0,3,3,Dakshin Khan
12000000,Apartment,1650.0,3,3,Bashundhara R-A
8800000,Apartment,1420.0,3,3,Shyamoli
4200000,Apartment,982.0,2,2,Maniknagar
32000000,Apartment,2141.0,3,4,Banani
5750000,Apartment,950.0,2,2,Shyamoli
11500000,Apartment,1525.0,3,3,Uttara
2780000,Apartment,760.0,2,2,Savar
3150000,Apartment,850.0,2,2,Savar
6000000,Apartment,1700.0,4,4,Uttara
15000000,Apartment,1575.0,3,3,Uttara
5800000,Apartment,1320.0,3,2,Khilkhet
5400000,Apartment,700.0,2,2,Mohammadpur
5000000,Apartment,1150.0,3,3,Turag
5000000,Apartment,1150.0,3,3,Turag
5000000,Apartment,1150.0,3,3,Turag
12000000,Duplex,1800.0,3,3,Uttara
13500000,Apartment,1679.0,3,4,Uttara
10500000,Apartment,1365.0,3,3,Tejgaon
7500000,Apartment,1300.0,3,3,Uttara
42000000,Apartment,2570.0,3,3,Dhanmondi
9000000,Apartment,1250.0,3,3,Bashundhara R-A
9000000,Apartment,1250.0,3,3,Bashundhara R-A
6700000,Apartment,1420.0,3,4,Mohammadpur
6700000,Apartment,1420.0,3,3,Mohammadpur
6900000,Apartment,1470.0,3,3,Mohammadpur
6900000,Apartment,1470.0,3,3,Mohammadpur
6900000,Apartment,1470.0,3,3,Mohammadpur
6900000,Apartment,1470.0,3,3,Mohammadpur
12500000,Duplex,1322.0,3,4,Sutrapur
4500000,Apartment,766.0,3,2,Uttara
3500000,Apartment,960.0,2,2,Mohammadpur
9300000,Apartment,1550.0,3,3,Adabor
9130000,Apartment,1320.0,3,3,Uttara
5000000,Apartment,998.0,2,2,Maniknagar
10500000,Apartment,1480.0,3,2,Uttara
3000000,Apartment,780.0,2,2,Savar
3150000,Apartment,850.0,2,2,Savar
5000000,Apartment,1150.0,3,2,Turag
33000000,Apartment,2600.0,4,4,Bashundhara R-A
24500000,Apartment,2334.0,4,3,Mohammadpur
4800000,Apartment,1375.0,3,3,Dakshin Khan
5300000,Apartment,1375.0,3,3,Dakshin Khan
9700000,Apartment,1380.0,3,3,Mirpur
5200000,Apartment,950.0,2,2,Banasree
4000000,Apartment,1000.0,3,2,Demra
3150000,Apartment,850.0,2,2,Savar
9435000,Apartment,1265.0,3,3,Kalabagan
5000000,Apartment,1150.0,3,2,Turag
5000000,Apartment,950.0,2,2,Khilgaon
3100000,Apartment,600.0,2,2,Jatra Bari
8800000,Apartment,1350.0,3,3,Mohammadpur
7600000,Apartment,1150.0,3,3,Mohammadpur
6100000,Apartment,1355.0,3,3,Dakshin Khan
4400000,Apartment,1065.0,3,3,Dakshin Khan
4000000,Apartment,1000.0,3,2,Shyampur
6500000,Apartment,1273.0,3,3,Turag
32500000,Building,7200.0,20,10,Dakshin Khan
16500000,Apartment,2257.0,3,3,Uttara
16800000,Apartment,1698.0,3,3,Banani
14700000,Apartment,1445.0,3,2,Eskaton
5600000,Apartment,1175.0,3,2,Mirpur
21000000,Apartment,2380.0,4,4,Bashundhara R-A
7000000,Apartment,1463.0,3,3,Mirpur
8600000,Apartment,1276.0,3,3,Mirpur
11500000,Apartment,1575.0,4,3,Bashundhara R-A
3000000,Apartment,750.0,2,2,Hazaribag
21000000,Apartment,2370.0,3,3,Uttara
6700000,Apartment,1420.0,3,3,Mohammadpur
7000000,Apartment,1250.0,3,3,Jatra Bari
13600000,Apartment,1450.0,3,4,Uttara
7500000,Apartment,1350.0,3,3,Aftab Nagar
4800000,Apartment,935.0,2,2,Mirpur
33000000,Apartment,2600.0,4,4,Bashundhara R-A
4800000,Apartment,1250.0,3,3,Dakshin Khan
4756000,Apartment,1120.0,3,3,Mohammadpur
4224000,Apartment,980.0,3,3,Mohammadpur
8000000,Apartment,1485.0,3,4,Mirpur
5200000,Apartment,850.0,2,2,Uttara
21000000,Apartment,2380.0,4,5,Bashundhara R-A
21000000,Apartment,2380.0,4,5,Bashundhara R-A
11000000,Apartment,1500.0,3,4,Bashundhara R-A
175000000,Duplex,9140.0,5,8,Dhanmondi
12500000,Apartment,1177.0,3,2,Baridhara DOHS
7030000,Apartment,1265.0,3,3,Mirpur
65000000,Apartment,2800.0,4,5,Baridhara
5200000,Apartment,1200.0,3,3,Mohammadpur
23500000,Apartment,2300.0,4,4,Tejgaon
10000000,Apartment,1520.0,3,4,Uttara
10000000,Apartment,1662.0,3,3,Bashundhara R-A
6500000,Apartment,1202.0,3,2,Dakshin Khan
4750000,Apartment,1250.0,3,3,Savar
4300000,Apartment,1150.0,3,2,Savar
10500000,Apartment,1587.0,3,3,Badda
7200000,Apartment,1200.0,3,3,Dakshin Khan
41000000,Apartment,2500.0,3,3,Gulshan
10500000,Apartment,1500.0,3,3,Bashundhara R-A
8359999,Apartment,1310.0,3,3,Mohammadpur
11000000,Apartment,1800.0,3,4,Bashundhara R-A
11000000,Apartment,1760.0,3,3,Uttara
4000000,Apartment,600.0,2,2,Khilgaon
5800000,Apartment,1150.0,3,2,Banasree
13000000,Apartment,1550.0,3,4,Uttara
4700000,Apartment,1100.0,3,3,Mohammadpur
3360000,Apartment,860.0,2,2,Savar
3500000,Apartment,850.0,2,2,Dakshin Khan
2000000,Apartment,425.0,2,1,Mugdapara
6500000,Apartment,1200.0,3,2,Mohammadpur
26000000,Duplex,2750.0,4,4,Uttara
4300000,Apartment,1150.0,3,2,Savar
21000000,Apartment,2370.0,3,3,Uttara
7500000,Apartment,1220.0,3,3,Mirpur
5000000,Apartment,1150.0,3,3,Khilkhet
8500000,Apartment,1200.0,3,3,Bashundhara R-A
7200000,Apartment,1200.0,3,3,Dakshin Khan
12500000,Apartment,1480.0,3,3,Bashundhara R-A
23000000,Apartment,2645.0,4,4,Bashundhara R-A
9500000,Apartment,1670.0,3,3,Uttara
9000000,Apartment,1100.0,3,2,Tejgaon
5500000,Apartment,1131.0,3,3,Dakshin Khan
7200000,Apartment,1350.0,3,2,Mirpur
4300000,Apartment,850.0,2,2,Mirpur
7200000,Apartment,1350.0,3,3,Mirpur
6000000,Apartment,1120.0,3,3,Mirpur
6160000,Apartment,1200.0,3,3,Badda
51700000,Apartment,3100.0,3,3,Dhanmondi
50599999,Apartment,3030.0,3,3,Dhanmondi
49000000,Apartment,2929.0,3,3,Dhanmondi
51600000,Apartment,3096.0,3,3,Dhanmondi
52500000,Apartment,3151.0,3,4,Dhanmondi
51700000,Apartment,3100.0,3,4,Dhanmondi
50599999,Apartment,3030.0,3,3,Dhanmondi
59000000,Apartment,2929.0,3,3,Dhanmondi
51600000,Apartment,3096.0,3,3,Dhanmondi
51100000,Apartment,2984.0,3,3,Dhanmondi
12000000,Apartment,2000.0,3,3,Paribagh
25000000,Apartment,2301.0,3,3,Banani
5000000,Apartment,1220.0,3,2,Mirpur
17800000,Apartment,2100.0,3,3,Bashundhara R-A
5000000,Apartment,960.0,2,2,Mugdapara
25000000,Apartment,2091.0,3,3,Gulshan
11600000,Apartment,1550.0,3,3,Bashundhara R-A
6000000,Apartment,1330.0,3,2,Khilkhet
7500000,Apartment,1220.0,3,3,Mirpur
8000000,Apartment,1600.0,3,3,Uttara
5200000,Apartment,1200.0,3,3,Mohammadpur
45000000,Apartment,3011.0,4,3,Gulshan
6200000,Apartment,1370.0,3,3,Dakshin Khan
6000000,Apartment,1370.0,3,3,Dakshin Khan
6600000,Apartment,1370.0,3,3,Dakshin Khan
5000000,Apartment,1220.0,3,2,Mirpur
5200000,Apartment,775.0,2,2,Mohakhali
9100000,Apartment,1700.0,3,4,Uttara
4300000,Apartment,1095.0,3,2,Dakshin Khan
5000000,Apartment,1220.0,3,2,Mirpur
9300000,Apartment,1750.0,4,4,Mohammadpur
13500000,Apartment,1605.0,3,3,Mirpur
6000000,Apartment,1050.0,3,2,Mirpur
7500000,Apartment,1095.0,2,2,Uttara
8500000,Apartment,1750.0,3,3,Mirpur
9900000,Apartment,1500.0,3,3,Motijheel
6700000,Apartment,1148.0,3,3,Uttara
17000000,Apartment,1872.0,4,4,Mirpur
19000000,Apartment,2277.0,3,3,Mirpur
6750000,Apartment,1250.0,3,2,Bashabo
6250000,Apartment,1250.0,3,2,Bashabo
6750000,Apartment,1250.0,3,2,Bashabo
8300000,Apartment,1300.0,3,3,Mohammadpur
2780000,Apartment,760.0,2,2,Savar
6936000,Apartment,1280.0,3,3,Dakshin Khan
25000000,Apartment,2016.0,3,4,Tejgaon
4224000,Apartment,980.0,3,3,Mohammadpur
5200000,Apartment,950.0,3,2,Maghbazar
40000000,Apartment,1775.0,3,4,Dhanmondi
12500000,Apartment,1480.0,3,3,Bashundhara R-A
4300000,Apartment,850.0,2,2,Mirpur
4900000,Apartment,865.0,2,2,Bashabo
4700000,Apartment,840.0,2,2,Mohammadpur
6600000,Apartment,1054.0,3,3,Dakshin Khan
6000000,Apartment,1050.0,2,2,Aftab Nagar
5600000,Apartment,1150.0,3,2,Mirpur
7500000,Apartment,1500.0,3,3,Mirpur
5500000,Apartment,1050.0,3,2,Mirpur
11500000,Apartment,2400.0,6,5,Mirpur
17000000,Apartment,1810.0,3,3,Shyamoli
21200000,Apartment,1760.0,3,3,Uttara
20000000,Apartment,2440.0,3,3,Bashundhara R-A
6000000,Apartment,1015.0,2,2,Mirpur
7000000,Apartment,1274.0,3,3,Mugdapara
36000000,Apartment,2200.0,3,3,Gulshan
7000000,Apartment,1620.0,3,3,Savar
22000000,Apartment,2370.0,3,3,Uttara
4200000,Apartment,1000.0,2,2,Savar
7000000,Apartment,1620.0,3,3,Savar
22000000,Apartment,2370.0,3,3,Uttara
7650000,Apartment,1350.0,3,3,Aftab Nagar
5500000,Apartment,1100.0,3,2,Badda
4500000,Apartment,800.0,2,2,Uttara
4500000,Apartment,800.0,2,2,Uttara
7900000,Apartment,1000.0,3,3,Shantinagar
4800000,Apartment,950.0,2,2,Jatra Bari
8500000,Apartment,1260.0,3,2,Jatra Bari
12800000,Apartment,1500.0,4,4,Uttara
35000000,Building,8400.0,24,10,Mirpur
8300000,Apartment,1300.0,3,3,Mohammadpur
8300000,Apartment,1300.0,3,3,Mohammadpur
8300000,Apartment,1300.0,3,3,Mohammadpur
4000000,Apartment,600.0,2,1,Khilgaon
3000000,Apartment,780.0,2,2,Savar
3360000,Apartment,860.0,2,2,Savar
2780000,Apartment,760.0,2,2,Savar
6936000,Apartment,1280.0,3,3,Dakshin Khan
6045000,Apartment,1100.0,3,3,Dakshin Khan
8400000,Apartment,1290.0,3,3,Bashundhara R-A
6300000,Apartment,1130.0,3,2,Mohammadpur
5000000,Apartment,1220.0,3,2,Mirpur
6400000,Apartment,1040.0,2,2,Mirpur
5600000,Apartment,1150.0,3,2,Mirpur
7000000,Apartment,1620.0,3,3,Savar
7000000,Apartment,1620.0,3,3,Savar
6600000,Apartment,1258.0,3,2,Dakshin Khan
8300000,Apartment,1336.0,3,3,Tejgaon
8016000,Apartment,1336.0,3,3,Tejgaon
8016000,Apartment,1336.0,3,3,Tejgaon
8300000,Apartment,1336.0,3,3,Tejgaon
6900000,Apartment,1020.0,3,2,Mohammadpur
31000000,Apartment,2305.0,3,3,Banani
15500000,Apartment,2116.0,4,4,Mohammadpur
16500000,Apartment,1800.0,3,4,Shegunbagicha
8450000,Apartment,1400.0,3,3,Adabor
9500000,Apartment,1350.0,3,3,Bashundhara R-A
2700000,Apartment,600.0,2,2,Dakshin Khan
2600000,Apartment,600.0,2,2,Dakshin Khan
2800000,Apartment,668.0,2,2,Dakshin Khan
10000000,Apartment,1250.0,4,4,Dhanmondi
7500000,Apartment,1220.0,3,3,Uttara
7500000,Apartment,1220.0,3,3,Uttara
3700000,Apartment,750.0,2,2,Mohammadpur
5725000,Apartment,950.0,2,2,Mirpur
6700000,Apartment,1250.0,3,3,Bashabo
6250000,Apartment,1250.0,3,2,Bashabo
6700000,Apartment,1250.0,3,3,Bashabo
6750000,Apartment,1250.0,3,2,Bashabo
6750000,Apartment,1250.0,3,2,Bashabo
6700000,Apartment,1250.0,3,2,Bashabo
6700000,Apartment,1250.0,3,2,Bashabo
19000000,Apartment,2200.0,4,4,Mirpur
12500000,Apartment,1500.0,4,4,Uttara
12600000,Apartment,1500.0,4,4,Uttara
4000000,Apartment,830.0,2,2,Mohammadpur
4500000,Apartment,730.0,2,2,Mirpur
2000000,Apartment,425.0,2,1,Mugdapara
7030000,Apartment,1265.0,3,3,Mirpur
7030000,Apartment,1265.0,3,3,Mirpur
13600000,Apartment,1800.0,3,4,Bashundhara R-A
7500000,Apartment,1352.0,3,3,Mugdapara
2600000,Apartment,600.0,2,2,Dakshin Khan
12000000,Apartment,1376.0,3,4,Dhanmondi
40000000,Apartment,3452.0,4,3,Baridhara
80000000,Apartment,3443.0,4,4,Baridhara
19000000,Apartment,2200.0,4,4,Mirpur
8600000,Apartment,1650.0,3,3,Uttara
5800000,Apartment,1250.0,3,3,Mohammadpur
10000000,Apartment,1475.0,3,4,New Market
9450000,Apartment,1350.0,3,3,Mohammadpur
9450000,Apartment,1350.0,3,3,Mohammadpur
13500000,Apartment,2000.0,3,3,Bashundhara R-A
5200000,Apartment,1200.0,3,3,Mohammadpur
7500000,Apartment,1550.0,4,3,Mohammadpur
6000000,Apartment,800.0,2,2,Hazaribag
26000000,Apartment,1800.0,3,3,Baridhara
9200000,Apartment,1654.0,3,3,Uttara
4350000,Apartment,950.0,2,2,Mohammadpur
9713000,Apartment,1675.0,3,3,Mirpur
4700000,Apartment,950.0,2,2,Mirpur
6880000,Apartment,1160.0,3,3,Mirpur
6300000,Apartment,1160.0,3,3,Mirpur
7320000,Apartment,1240.0,3,3,Mirpur
7320000,Apartment,1240.0,3,3,Mirpur
7000000,Apartment,1240.0,3,3,Mirpur
7320000,Apartment,1240.0,3,3,Mirpur
8955000,Apartment,1270.0,3,2,Dhanmondi
8500000,Apartment,1200.0,3,2,Dhanmondi
7850000,Apartment,1100.0,3,2,Dhanmondi
5600000,Apartment,650.0,2,2,Dhanmondi
2800000,Apartment,620.0,2,2,Lalbagh
2800000,Apartment,620.0,2,2,Lalbagh
8000000,Apartment,1005.0,3,2,Dhanmondi
18500000,Apartment,1856.0,3,4,Uttara
11000000,Apartment,1550.0,3,3,Bashundhara R-A
9500000,Apartment,1400.0,3,3,Bashundhara R-A
9500000,Apartment,1400.0,3,3,Bashundhara R-A
9650000,Apartment,1230.0,3,3,Motijheel
9650000,Apartment,1230.0,3,3,Motijheel
28500000,Apartment,2270.0,3,3,Baridhara
6200000,Apartment,1500.0,3,3,Mohammadpur
6200000,Apartment,1500.0,3,3,Mohammadpur
6200000,Apartment,1500.0,3,3,Mohammadpur
6200000,Apartment,1500.0,3,3,Mohammadpur
7800000,Apartment,1260.0,3,2,Jatra Bari
5400000,Apartment,1430.0,3,3,Savar
5200000,Apartment,1055.0,3,3,Khilgaon
14500000,Apartment,1750.0,3,3,Uttara
14500000,Apartment,1750.0,3,3,Uttara
14500000,Apartment,1750.0,3,3,Uttara
14500000,Apartment,1750.0,3,3,Uttara
4500000,Apartment,860.0,2,2,Mirpur
8300000,Apartment,1300.0,3,3,Mohammadpur
8955000,Apartment,1270.0,3,2,Dhanmondi
8500000,Apartment,1200.0,3,2,Dhanmondi
8955000,Apartment,1270.0,3,2,Dhanmondi
7400000,Apartment,1281.0,2,2,Turag
6800000,Apartment,1105.0,3,3,Adabor
4000000,Apartment,625.0,2,1,Khilgaon
3750000,Apartment,1250.0,3,3,Mohammadpur
3750000,Apartment,1250.0,3,3,Mohammadpur
9000000,Apartment,1400.0,3,3,Aftab Nagar
6911000,Apartment,1275.0,3,3,Dakshin Khan
5055000,Apartment,900.0,2,2,Dakshin Khan
6936000,Apartment,1280.0,3,3,Dakshin Khan
6000000,Apartment,1250.0,3,3,Dakshin Khan
2000000,Apartment,425.0,2,1,Mugdapara
5700000,Apartment,980.0,2,2,Mirpur
5500000,Apartment,1200.0,3,2,Mirpur
5500000,Apartment,1200.0,3,2,Mirpur
5600000,Apartment,1100.0,2,2,Malibagh
3900000,Apartment,700.0,2,2,Kotwali
15400000,Apartment,1675.0,3,4,Maghbazar
13500000,Apartment,1870.0,3,4,Badda
4200000,Apartment,1087.0,3,2,Mirpur
13500000,Apartment,1240.0,3,3,Banani
20000000,Apartment,1860.0,3,3,Tejgaon
6200000,Apartment,1500.0,3,3,Mohammadpur
23500000,Apartment,1697.0,3,4,Dhanmondi
6400000,Apartment,1461.0,3,3,Mohammadpur
25000000,Apartment,2703.0,4,4,Bashundhara R-A
10500000,Duplex,3000.0,3,4,Demra
21000000,Apartment,2582.0,4,4,Baridhara
21000000,Apartment,2582.0,4,4,Baridhara
4000000,Apartment,800.0,2,2,Dakshin Khan
4000000,Apartment,800.0,2,2,Dakshin Khan
5725000,Apartment,950.0,2,2,Mirpur
5725000,Apartment,950.0,2,2,Mirpur
6880000,Apartment,1160.0,3,3,Mirpur
6880000,Apartment,1160.0,3,3,Mirpur
11000000,Apartment,1550.0,3,3,Bashundhara R-A
11000000,Apartment,1550.0,3,3,Bashundhara R-A
7350000,Apartment,1300.0,3,4,Badda
9300000,Apartment,1500.0,3,3,Shyamoli
9100000,Apartment,1500.0,3,3,Shyamoli
17800000,Apartment,1745.0,4,4,Mohammadpur
10500000,Apartment,1050.0,3,3,New Market
42000000,Apartment,3355.0,4,4,Uttara
8200000,Apartment,1400.0,3,3,Mohammadpur
8200000,Apartment,1400.0,3,3,Mohammadpur
9850000,Apartment,1700.0,4,4,Mohammadpur
15200000,Apartment,1560.0,3,3,Kalabagan
15200000,Apartment,1560.0,3,3,Kalabagan
15200000,Apartment,1560.0,3,3,Kalabagan
15200000,Apartment,1560.0,3,3,Kalabagan
